area,ap_ratio,avg_temp,avg_humidity,production,max_temp,min_temp,max_relative_humidity,min_relative_humidity,growth_jan,growth_feb,growth_mar,growth_apr,growth_may,growth_jun,growth_jul,growth_aug,growth_sep,growth_oct,growth_nov,growth_dec,harvest_jan,harvest_feb,harvest_mar,harvest_apr,harvest_may,harvest_jun,harvest_jul,harvest_aug,harvest_sep,harvest_oct,harvest_nov,harvest_dec,transplant_month,season_enc,district_enc,crop_name_enc
190,2.676056338028169,27.5,35.0,71,35,20.0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,40,25
0,0.0,27.5,35.0,0,35,20.0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,56,25
566,0.4643150123051682,25.0,72.5,1219,30,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,39,5
1,0.05,30.0,75.0,20,35,25.0,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,37,27
0,0.0,30.0,75.0,0,40,20.0,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,9,35
9,4.5,30.0,70.0,2,35,25.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,61,50
4012,2.0874089490114462,22.5,75.0,1922,30,15.0,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,52,61
133,0.5833333333333334,25.0,67.5,228,30,20.0,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,27,22
221,0.1630996309963099,27.5,80.0,1355,30,25.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,27,32
208,0.0792380952380952,29.0,65.0,2625,38,20.0,45,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,16,66
0,0.0,24.0,70.0,0,38,10.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,20,63
394,0.1001525165226232,25.0,70.0,3934,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,7,26
3943,0.7660773265980183,26.0,72.5,5147,40,12.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,18,3
554,0.3733153638814016,23.0,80.0,1484,28,18.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,30,34
313,0.6310483870967742,25.0,80.0,496,32,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,55,20
1381,0.853522867737948,22.5,60.0,1618,30,15.0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,58,16
15,0.4838709677419355,20.5,60.0,31,27,14.0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,60,45
167,0.2297111416781293,22.5,75.0,727,27,18.0,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,33,14
35993,0.2375305220088431,30.0,75.0,151530,40,20.0,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,62,35
968,0.2685904550499445,26.5,80.0,3604,35,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,47,24
202,0.0483253588516746,34.5,82.5,4180,47,22.0,70,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,27,31
670,0.2013826269912834,27.5,72.5,3327,35,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,52,56
40,5.0,24.0,70.0,8,38,10.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,63
214,0.2328618063112078,30.0,80.0,919,35,25.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,20,7
8510,2.4245014245014245,22.5,60.0,3510,30,15.0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,3,16
24,0.3870967741935484,21.5,82.5,62,38,5.0,70,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,3,18
123,0.5694444444444444,21.0,70.0,216,30,12.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,51,55
1779,0.1266282297672432,25.0,70.0,14049,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,50,26
62,0.065126050420168,30.0,80.0,952,35,25.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,4,62
1218,0.5202904741563434,21.0,70.0,2341,30,12.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,15,55
0,0.0,23.5,61.0,0,32,15.0,52,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,16,52
422,0.6828478964401294,30.0,80.0,618,35,25.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,33,7
14774,2.3991555699902567,22.5,75.0,6158,30,15.0,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,63,61
0,0.0,11.5,77.5,0,15,8.0,65,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,38,51
4179,0.1442676148720958,31.5,70.0,28967,36,27.0,50,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,63,47
1654,0.0641682184978274,29.0,65.0,25776,38,20.0,45,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,41,66
616,0.1725973662090221,26.5,80.0,3569,35,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,59,24
587,0.3205898416166029,22.5,75.0,1831,27,18.0,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,55,14
101,2.8857142857142857,22.5,75.0,35,30,15.0,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,51,61
15,1.1538461538461535,25.0,70.0,13,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,6,1
1075,2.5058275058275057,27.5,35.0,429,35,20.0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,33,48
244,0.4822134387351778,21.0,70.0,506,30,12.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,12,55
60,0.1058201058201058,25.0,70.0,567,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,28,1
6108,0.3831388784343244,27.0,72.5,15942,34,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,13,44
84,0.2470588235294117,25.0,70.0,340,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,57,1
15,0.2830188679245283,24.0,70.0,53,38,10.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,19,63
471,0.2643097643097643,25.0,80.0,1782,32,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,48,19
225451,0.5977770059048281,26.0,72.5,377149,40,12.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,58,9
166,0.4088669950738916,25.0,70.0,406,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,6,71
0,0.0,27.5,85.0,0,35,20.0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,7,46
29,0.1464646464646464,24.0,70.0,198,38,10.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,34,63
0,0.0,21.5,82.5,0,38,5.0,70,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,20,18
0,0.0,27.5,85.0,0,35,20.0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,38,46
267,2.1885245901639343,27.5,35.0,122,35,20.0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,37,48
516,1.2227488151658767,27.5,80.0,422,30,25.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,61,32
12212,2.415825914935707,30.0,70.0,5055,35,25.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,50
1054,0.1082246637231748,31.5,70.0,9739,36,27.0,50,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,7,47
210,0.1824500434404865,30.0,75.0,1151,35,25.0,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,18,27
347176,0.584489092262055,26.0,72.5,593982,40,12.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,59,9
909,0.1688335809806835,25.0,80.0,5384,35,15.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,19,4
487,0.193638170974155,19.0,77.5,2515,30,8.0,70,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,17,13
180,0.2803738317757009,27.5,80.0,642,30,25.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,32,32
518,0.1813725490196078,17.0,75.0,2856,24,10.0,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,35,11
1969,2.5373711340206184,27.5,35.0,776,35,20.0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,15,48
32,0.3636363636363636,26.5,75.0,88,35,18.0,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,60,57
976,1.076074972436604,27.5,85.0,907,35,20.0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,41,29
623,0.1673831273508866,20.0,60.0,3722,25,15.0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,46,59
502,0.6099635479951397,20.0,75.0,823,25,15.0,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,27,40
272,0.0679830042489377,29.0,67.5,4001,35,23.0,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,13,30
439,0.1325483091787439,18.0,66.5,3312,21,15.0,47,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,48,12
1264,0.1930360415394013,26.5,80.0,6548,35,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,9,24
0,0.0,27.5,35.0,0,35,20.0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,26,25
90,0.6617647058823529,20.0,67.5,136,25,15.0,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,23,53
744,0.1895541401273885,26.5,80.0,3925,35,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,5,24
6516,0.0870076111630391,29.0,65.0,74890,38,20.0,45,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,49,66
288,0.3860589812332439,23.0,80.0,746,28,18.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,6,34
598,0.1663421418636995,19.0,77.5,3595,30,8.0,70,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,28,13
681,0.3470948012232416,20.0,60.0,1962,25,15.0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,51,59
422,0.2180878552971576,11.5,77.5,1935,15,8.0,65,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,22,51
261,0.5852017937219731,25.0,80.0,446,32,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,55,19
3,0.2,14.5,82.5,15,24,5.0,70,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,12,65
751,0.3387460532250789,21.0,70.0,2217,30,12.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,10,58
166,0.29695885509839,21.0,70.0,559,30,12.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,60,58
76,0.4293785310734463,32.5,65.0,177,40,25.0,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,51,68
231,0.4574257425742574,16.0,67.5,505,22,10.0,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,8,6
0,0.0,21.0,62.5,0,25,17.0,40,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,25,15
941,0.7468253968253968,20.0,80.0,1260,25,15.0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,3,41
0,0.0,17.5,67.5,0,20,15.0,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,47,69
666,0.8072727272727273,20.0,80.0,825,30,10.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,44,39
9230,0.2159872700893901,25.0,80.0,42734,35,15.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,54,4
33,0.7857142857142857,25.0,72.5,42,30,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,2,36
0,0.0,27.0,72.5,0,34,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,41,44
544,0.5849462365591398,16.0,67.5,930,22,10.0,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,55,6
333,2.042944785276074,15.0,90.0,163,20,10.0,85,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,25,43
4854,1.46028880866426,26.0,72.5,3324,40,12.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,33,3
523,1.3274111675126905,32.5,65.0,394,40,25.0,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,54,68
1,0.0833333333333333,20.5,72.5,12,35,6.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,61,21
373,0.4745547073791348,27.5,72.5,786,35,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,39,56
25,0.5813953488372093,20.0,67.5,43,25,15.0,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,16,53
411,0.3621145374449339,26.5,80.0,1135,35,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,17,24
711,0.8354876615746181,27.5,85.0,851,35,20.0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,24,29
469,0.7516025641025641,21.0,70.0,624,30,12.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,38,55
7685,0.3411158950685782,20.5,60.0,22529,27,14.0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,62,45
0,0.0,26.5,75.0,0,35,18.0,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,48,57
0,0.0,27.5,72.5,0,35,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,56
373,0.4691823899371069,16.0,67.5,795,22,10.0,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,17,6
89,0.5393939393939394,17.5,77.5,165,25,10.0,60,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,10,42
749,0.3819479857215706,21.0,70.0,1961,30,12.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,48,55
836,0.3217859892224788,25.0,72.5,2598,30,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,9,36
370,0.1844466600199401,19.0,77.5,2006,30,8.0,70,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,20,13
193,0.136685552407932,29.0,67.5,1412,35,23.0,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,35,30
13460,0.870071105365223,17.75,55.0,15470,20,15.5,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,59,70
124,0.484375,19.0,77.5,256,30,8.0,70,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,16,13
721,0.1945493793847814,16.0,85.0,3706,22,10.0,75,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,60
358,7.955555555555556,25.0,70.0,45,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,19,71
408,0.2861150070126227,16.0,85.0,1426,22,10.0,75,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,8,60
45,0.7627118644067796,24.0,70.0,59,38,10.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,9,63
4716,1.2701319687584165,27.5,85.0,3713,35,20.0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,4,29
290,0.3498190591073583,25.5,87.5,829,27,24.0,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,46,37
4,0.5,24.0,70.0,8,38,10.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,38,63
22,0.2894736842105263,18.0,66.5,76,21,15.0,47,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,34,12
183726,0.5014013781810739,26.0,72.5,366425,40,12.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,19,9
462,0.2953964194373401,29.0,67.5,1564,35,23.0,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,61,30
289,0.0432634730538922,29.0,65.0,6680,38,20.0,45,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,46,66
110,2.894736842105264,31.0,45.0,38,35,27.0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,18,64
340,0.4353393085787452,22.5,75.0,781,27,18.0,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,18,14
2219,1.7174922600619196,20.0,60.0,1292,25,15.0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,54
321,0.0827746260959257,25.0,70.0,3878,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,9,28
139,0.5186567164179104,25.0,72.5,268,30,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,58,36
0,0.0,20.5,72.5,0,35,6.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,37,21
0,0.0,24.0,70.0,0,38,10.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,36,63
417,0.5948644793152639,25.0,70.0,701,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,56,71
224,0.5758354755784062,25.0,80.0,389,32,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,61,20
481,0.0563826046184503,29.0,65.0,8531,38,20.0,45,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,22,66
309,0.1178939336131247,26.5,80.0,2621,35,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,32,24
64,0.1957186544342507,25.0,70.0,327,30,20.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,45,1
51,0.3311688311688311,32.5,65.0,154,40,25.0,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,30,68
24786,2.80194438164142,22.5,75.0,8846,30,15.0,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,8,61
154,0.1037735849056603,34.5,82.5,1484,47,22.0,70,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,31,31
16,0.1523809523809524,25.0,70.0,105,30,20.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,38,8
302,0.1077801570306923,26.5,80.0,2802,35,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,36,24
0,0.0,23.5,61.0,0,32,15.0,52,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,37,52
177,0.3561368209255533,25.0,80.0,497,32,18.0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,20,20
7211,0.2775596612779061,20.0,67.5,25980,25,15.0,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,8,53
470,0.1791158536585365,20.0,60.0,2624,25,15.0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,38,59
526,6.337349397590361,31.0,45.0,83,35,27.0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,38,64
13736,0.4667187659270836,27.0,72.5,29431,34,20.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,35,44
1442,0.3740596627756161,20.0,67.5,3855,25,15.0,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,39,53
0,0.0,17.5,67.5,0,20,15.0,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,6,69
1576,0.2282073559223863,16.0,67.5,6906,22,10.0,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,24,6
6934,0.3192449355432781,31.5,70.0,21720,36,27.0,50,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,39,47
257,0.5129740518962076,25.5,87.5,501,27,24.0,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,8,37
27,0.0974729241877256,25.0,70.0,277,30,20.0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,8
0,0.0,30.0,70.0,0,35,25.0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,20,50
40746,1.2043627335067393,26.0,72.5,33832,40,12.0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,33,0
